1244022396	422174	-980	164	-133	-1062	216	-228
1244022396	574397	-954	164	-115	-1044	234	-210
1244022396	601176	-967	177	-115	-1044	216	-264
1244022396	678798	-967	152	-115	-1044	234	-192
1244022396	743176	-954	190	-115	-1026	216	-246
1244022396	853752	-967	177	-133	-1044	234	-210
1244022396	864299	-967	152	-97	-1044	234	-228
1244022397	113745	-980	164	-97	-1044	234	-210
1244022397	277111	-954	164	-115	-1062	198	-210
1244022397	286625	-980	164	-97	-1044	216	-228
1244022397	486054	-954	164	-115	-1062	198	-210
1244022397	495387	-980	164	-97	-1044	216	-228
1244022397	692917	-942	177	-133	-1044	252	-228
1244022397	721454	-967	177	-115	-1044	234	-228
1244022397	816062	-954	215	-115	-1026	234	-282
1244022397	826118	-954	190	-151	-1044	252	-246
1244022397	901514	-980	190	-133	-1062	252	-246
1244022397	939619	-954	190	-151	-1062	234	-264
1244022398	215275	-954	164	-169	-1044	252	-264
1244022398	350499	-942	177	-169	-1026	234	-264
1244022398	700466	-954	190	-187	-1026	252	-282
1244022398	710094	-967	177	-133	-1044	234	-246
1244022398	926752	-942	177	-169	-1062	234	-264
1244022399	000255	-967	177	-133	-1026	234	-246
1244022399	028380	-942	177	-169	-1044	216	-228
1244022399	264126	-954	164	-169	-1062	216	-282
1244022399	339010	-967	152	-169	-1026	216	-282
1244022399	574873	-954	190	-169	-1044	216	-282
1244022399	726124	-967	177	-151	-1044	198	-282
1244022399	782465	-954	164	-169	-1026	234	-282
1244022399	962638	-942	152	-169	-1044	234	-246
1244022400	122786	-980	190	-169	-1026	198	-264
1244022400	233739	-954	164	-151	-1044	216	-300
1244022400	403069	-954	164	-169	-1044	234	-300
1244022400	516100	-967	152	-151	-1044	216	-264
1244022400	591220	-954	164	-151	-1044	216	-300
1244022400	742044	-980	164	-169	-1062	216	-264
1244022400	856086	-942	177	-151	-1044	234	-282
1244022401	073287	-967	202	-169	-1062	216	-300
1244022401	168127	-954	164	-151	-1026	234	-300
1244022401	269318	-942	177	-151	-1044	234	-282
1244022401	325994	-967	152	-151	-1026	234	-246
1244022401	376098	-967	177	-169	-1044	234	-282
1244022401	670714	-942	177	-151	-1026	234	-300
1244022401	736549	-954	190	-169	-1044	216	-282
1244022401	822030	-954	190	-169	-1026	216	-282
1244022401	860388	-954	164	-151	-1044	234	-282
1244022401	871814	-967	152	-151	-1062	216	-264
1244022401	881370	-954	190	-151	-1044	234	-282
1244022402	222474	-954	190	-133	-1026	234	-318
1244022402	391992	-954	164	-133	-1062	216	-282
1244022403	152927	-980	164	-151	-1062	216	-264
1244022403	483757	-980	164	-169	-1044	234	-282
1244022403	796579	-954	164	-151	-1062	234	-282
1244022403	806146	-967	152	-133	-1044	216	-246
1244022403	863149	-980	164	-133	-1044	234	-282
1244022404	024731	-954	164	-151	-1026	234	-264
1244022404	037786	-980	164	-151	-1044	216	-246
1244022404	053024	-980	164	-133	-1062	198	-264
1244022404	585377	-967	177	-133	-1044	234	-282
1244022404	651856	-954	164	-151	-1062	234	-282
1244022404	736254	-954	164	-133	-1062	216	-264
1244022404	745930	-954	164	-133	-1044	234	-228
1244022404	829152	-980	164	-133	-1044	216	-264
1244022404	979611	-967	177	-133	-1026	216	-246
1244022405	092737	-980	164	-133	-1044	234	-264
1244022405	296307	-954	164	-133	-1044	234	-246
1244022405	525713	-942	177	-133	-1026	234	-246
1244022405	535264	-967	177	-115	-1044	216	-264
1244022405	865946	-980	164	-151	-1026	216	-264
1244022405	980291	-954	164	-133	-1044	216	-282
1244022406	009637	-954	164	-133	-1062	234	-300
1244022406	165732	-954	190	-133	-1044	216	-264
1244022406	175324	-954	164	-151	-1026	234	-264
1244022406	589174	-954	164	-133	-1062	216	-246
1244022406	721996	-967	152	-115	-1062	216	-264
1244022406	854823	-980	164	-133	-1062	198	-246
1244022406	864316	-954	164	-115	-1026	216	-264
1244022407	007712	-980	164	-133	-1062	216	-246
1244022407	090680	-954	164	-115	-1062	234	-228
1244022407	137993	-954	164	-115	-1062	198	-246
1244022407	195482	-980	164	-115	-1026	216	-264
1244022407	370719	-967	152	-115	-1044	198	-228
1244022407	587296	-954	164	-151	-1044	216	-228
1244022407	634726	-967	177	-115	-1062	216	-264
1244022407	644419	-967	152	-133	-1044	198	-228
1244022407	785556	-942	152	-115	-1062	198	-264
1244022407	794992	-967	152	-97	-1062	216	-246
1244022407	956434	-980	164	-133	-1062	198	-246
1244022408	059836	-954	164	-133	-1062	216	-246
1244022408	257741	-954	164	-115	-1044	216	-264
1244022408	849197	-967	152	-151	-1044	198	-246
1244022408	990719	-942	152	-169	-1062	216	-246
1244022409	000538	-967	152	-97	-1062	216	-228
1244022409	416291	-967	152	-97	-1062	216	-264
1244022409	463848	-967	177	-115	-1062	198	-246
1244022409	734594	-954	164	-115	-1044	216	-264
1244022409	847291	-967	152	-133	-1062	216	-264
1244022409	894707	-954	164	-133	-1044	198	-246
1244022410	215719	-967	177	-133	-1044	234	-246
1244022410	498866	-954	164	-115	-1062	234	-210
1244022410	517736	-980	164	-115	-1044	216	-228
1244022410	562886	-967	152	-133	-1044	234	-264
1244022410	640969	-967	177	-115	-1044	216	-228
1244022410	826442	-967	177	-133	-1062	198	-246
1244022410	930341	-967	177	-115	-1062	234	-228
1244022411	034269	-967	177	-133	-1044	216	-264
1244022411	044696	-967	152	-115	-1062	216	-264
1244022411	222134	-967	152	-133	-1044	198	-246
1244022411	345547	-980	164	-115	-1062	198	-246
1244022411	477700	-967	152	-115	-1044	216	-228
1244022411	562763	-967	152	-115	-1062	198	-210
1244022411	590922	-967	177	-133	-1044	216	-228
1244022411	805844	-942	152	-115	-1062	216	-228
1244022411	825096	-980	164	-97	-1026	234	-246
1244022411	834579	-954	164	-115	-1044	216	-264
1244022412	055714	-954	164	-97	-1044	234	-246
1244022412	188771	-980	164	-115	-1062	234	-210
1244022412	199032	-967	152	-133	-1044	216	-228
1244022412	418318	-954	164	-97	-1062	234	-192
1244022412	437651	-980	164	-97	-1062	216	-192
1244022412	484955	-954	164	-79	-1062	234	-192
1244022412	645391	-992	177	-97	-1062	216	-174
1244022412	673822	-954	164	-79	-1044	216	-192
1244022412	702313	-980	164	-61	-1044	252	-120
1244022412	910614	-980	164	-43	-1008	288	-102
1244022412	958153	-980	190	-43	-1044	270	-84
1244022413	242581	-980	190	-7	-1044	306	-84
1244022413	567519	-942	202	29	-1026	288	-120
1244022413	652497	-967	202	11	-1062	270	-138
1244022413	822366	-954	241	29	-1026	252	-210
1244022413	952518	-992	228	-7	-1026	270	-138
1244022413	974358	-1005	241	-25	-1080	324	-138
1244022413	992794	-980	241	-7	-1062	324	-156
1244022414	028065	-954	241	-43	-1044	288	-192
1244022414	206752	-954	164	-61	-1062	270	-156
1244022414	263379	-967	202	-79	-1026	234	-174
1244022414	329331	-980	190	-43	-1062	252	-192
1244022414	414442	-967	177	-79	-1044	234	-210
1244022414	942930	-954	164	-79	-1062	234	-210
1244022414	954482	-954	190	-115	-1044	252	-246
1244022414	966036	-980	190	-97	-1062	234	-228
1244022415	114548	-954	190	-79	-1026	216	-192
1244022415	124501	-954	164	-97	-1044	234	-210
1244022415	199208	-967	177	-97	-1044	234	-210
1244022415	246668	-967	177	-115	-1062	216	-228
1244022415	312926	-967	152	-97	-1026	234	-210
1244022415	484443	-954	190	-97	-1062	234	-210
1244022415	694999	-967	152	-133	-1044	216	-210
1244022415	705001	-967	177	-61	-1062	234	-228
1244022415	742031	-942	177	-115	-1044	216	-246
1244022415	903315	-980	164	-115	-1044	216	-228
1244022415	978832	-967	177	-133	-1062	234	-246
1244022416	215705	-967	177	-97	-1062	216	-210
1244022416	910171	-967	177	-97	-1062	234	-228
1244022416	948099	-967	177	-133	-1062	234	-210
1244022417	221878	-980	190	-115	-1062	252	-210
1244022417	417961	-967	177	-115	-1062	252	-210
1244022417	754228	-967	126	-151	-1062	216	-246
1244022417	804583	-954	164	-133	-1026	198	-246
1244022418	342409	-980	164	-115	-1062	252	-210
1244022418	475460	-967	152	-115	-1062	234	-228
1244022418	798247	-967	177	-115	-1044	234	-210
1244022418	855537	-980	164	-115	-1044	234	-210
1244022419	085327	-967	202	-97	-1026	234	-228
1244022419	425466	-942	202	-61	-1026	270	-210
1244022419	435008	-954	215	-97	-1062	252	-228
1244022419	700768	-942	202	-79	-1044	234	-192
1244022419	871271	-967	177	-97	-1026	252	-228
1244022420	425434	-967	202	-79	-1062	216	-264
1244022420	760807	-954	164	-133	-1062	216	-246
1244022420	826648	-954	164	-151	-1044	234	-264
1244022420	949690	-967	177	-133	-1044	234	-246
1244022421	129654	-942	177	-169	-1044	216	-282
1244022421	301508	-967	202	-169	-1026	252	-300
1244022421	430607	-954	215	-169	-1026	234	-318
1244022421	600951	-954	190	-151	-1026	252	-318
1244022421	637952	-980	190	-151	-1044	270	-336
1244022421	713152	-954	215	-205	-1026	252	-336
1244022421	732826	-929	215	-223	-1026	234	-336
1244022421	742108	-967	202	-223	-1044	252	-318
1244022421	997984	-942	202	-205	-1026	306	-336
1244022422	016936	-942	228	-223	-1026	306	-354
1244022422	046130	-929	241	-223	-1026	288	-372
1244022422	102312	-929	241	-187	-1026	288	-336
1244022422	150149	-929	241	-205	-1008	288	-336
1244022422	159755	-942	253	-205	-1026	270	-354
1244022422	282863	-916	228	-223	-1044	288	-354
1244022422	767775	-942	202	-205	-1026	270	-336
1244022422	815308	-929	241	-205	-1026	252	-282
1244022422	825003	-942	228	-187	-1044	270	-318
1244022422	871540	-929	215	-187	-1026	252	-318
1244022422	880989	-954	215	-205	-1044	270	-300
1244022422	918979	-942	228	-187	-1026	270	-282
1244022423	042542	-929	215	-187	-1044	234	-264
1244022423	308226	-967	202	-133	-1044	216	-246
1244022423	585134	-980	164	-151	-1062	216	-210
1244022423	822770	-942	177	-151	-1026	234	-210
1244022424	103013	-967	228	-43	-1062	252	-192
1244022424	115217	-967	202	-79	-1044	270	-210
1244022424	423242	-980	139	-115	-1062	288	-174
1244022424	442037	-1043	24	-169	-1098	-54	-336
1244022424	466166	-967	75	-115	-1062	198	-192
1244022424	476066	-980	139	-97	-1044	216	-210
1244022424	504433	-954	139	-115	-1062	180	-228
1244022424	583299	-980	113	-133	-1062	180	-246
1244022424	696296	-967	101	-97	-1044	198	-228
1244022424	839235	-967	126	-169	-1062	180	-246
1244022424	924352	-980	139	-115	-1044	198	-228
1244022425	421381	-954	164	-115	-1062	180	-246
1244022425	569435	-967	152	-133	-1044	234	-228
1244022425	830512	-980	164	-133	-1062	198	-228
1244022425	864371	-954	164	-115	-1044	216	-210
1244022426	077412	-954	164	-79	-1062	198	-246
1244022426	086863	-980	164	-115	-1044	216	-228
1244022426	161977	-980	164	-97	-1062	198	-228
1244022426	190121	-954	164	-115	-1062	216	-228
1244022426	480284	-967	177	-97	-1044	216	-210
1244022426	490087	-967	152	-115	-1062	216	-246
1244022426	602605	-967	177	-97	-1062	198	-228
1244022426	621586	-967	152	-115	-1044	216	-246
1244022426	891864	-980	164	-115	-1044	198	-228
1244022427	206805	-980	164	-115	-1062	198	-246
1244022427	301379	-954	164	-97	-1044	216	-228
1244022427	572573	-980	164	-133	-1062	216	-246
1244022427	582083	-954	164	-115	-1044	198	-228
1244022427	657560	-980	164	-115	-1062	216	-210
1244022427	742089	-980	164	-115	-1044	198	-264
1244022427	761101	-954	139	-115	-1062	216	-246
1244022427	807825	-967	177	-115	-1044	216	-246
1244022427	836233	-942	152	-97	-1044	198	-246
1244022427	936156	-967	152	-115	-1062	198	-246
1244022427	958507	-954	164	-133	-1044	216	-228
1244022428	043159	-967	177	-133	-1044	216	-246
1244022428	054576	-967	152	-97	-1044	198	-228
1244022428	166366	-967	152	-133	-1044	198	-228
1244022428	279687	-967	152	-97	-1062	216	-228
1244022428	421757	-967	152	-151	-1044	216	-246
1244022428	431429	-942	152	-133	-1062	198	-228
1244022428	440614	-967	152	-115	-1044	216	-246
1244022428	619872	-954	164	-97	-1062	198	-210
1244022429	013480	-967	177	-115	-1044	198	-228
1244022429	031823	-967	152	-97	-1062	198	-246
1244022429	191411	-980	164	-133	-1044	216	-228
1244022429	215701	-967	177	-115	-1062	198	-246
1244022429	385904	-967	177	-133	-1062	216	-210
1244022429	395644	-967	152	-115	-1062	216	-228
1244022429	518483	-942	152	-79	-1062	198	-228
1244022429	659702	-967	152	-115	-1044	216	-246
1244022429	678831	-980	164	-97	-1062	198	-210
1244022429	902947	-980	164	-133	-1044	216	-246
1244022429	916419	-954	164	-115	-1044	198	-246
1244022430	138213	-980	164	-115	-1062	198	-282
1244022430	364827	-980	164	-115	-1044	216	-210
1244022430	487157	-980	164	-79	-1026	198	-228
1244022430	790104	-954	139	-97	-1062	216	-264
1244022430	902830	-954	164	-115	-1044	198	-282
1244022431	485358	-967	152	-97	-1062	216	-246
1244022431	550853	-980	164	-133	-1062	198	-228
1244022431	626737	-967	152	-133	-1044	216	-246
1244022431	947750	-992	152	-97	-1044	198	-210
1244022432	435778	-954	164	-97	-1062	216	-246
1244022432	549379	-954	164	-115	-1044	216	-210
1244022432	784759	-967	152	-115	-1062	216	-228
1244022432	927462	-954	164	-97	-1044	216	-246
1244022433	012124	-980	164	-115	-1044	216	-210
1244022433	031457	-954	164	-97	-1062	198	-246
1244022433	059447	-967	177	-97	-1044	198	-228
1244022433	162904	-967	152	-133	-1062	216	-246
1244022433	641128	-967	177	-97	-1044	198	-228
1244022433	688200	-967	152	-97	-1062	198	-228
1244022433	744895	-967	177	-115	-1044	216	-210
1244022434	000752	-954	164	-115	-1062	198	-228
1244022434	038165	-967	177	-115	-1044	198	-228
1244022434	302300	-980	164	-115	-1044	216	-210
1244022434	349954	-954	164	-97	-1044	198	-228
1244022434	482529	-980	164	-115	-1062	198	-246
1244022434	492078	-967	152	-115	-1044	216	-228
1244022434	662897	-954	164	-97	-1044	234	-228
1244022435	139208	-980	164	-115	-1062	234	-228
1244022435	149290	-967	152	-97	-1044	216	-210
1244022435	319209	-967	177	-79	-1044	216	-246
1244022435	432150	-967	152	-115	-1044	216	-210
1244022435	612025	-980	164	-115	-1062	198	-228
1244022435	735546	-980	164	-115	-1062	198	-246
1244022435	906361	-954	164	-97	-1062	198	-228
1244022436	145754	-954	164	-133	-1062	216	-210
1244022436	174170	-954	139	-115	-1044	198	-228
1244022436	411531	-980	164	-133	-1062	198	-228
1244022436	533200	-942	152	-115	-1044	216	-228
1244022436	544347	-967	152	-133	-1062	198	-246
1244022436	720030	-980	164	-133	-1044	216	-264
1244022436	946324	-954	139	-151	-1044	216	-228
1244022436	979325	-954	164	-133	-1062	234	-264
1244022437	106346	-942	152	-151	-1044	216	-264
1244022437	190657	-967	177	-151	-1062	198	-246
1244022437	663141	-967	152	-115	-1062	216	-264
1244022437	674618	-942	177	-169	-1026	234	-282
1244022437	729290	-967	177	-169	-1044	252	-318
1244022437	739079	-942	177	-151	-1026	234	-336
1244022438	000621	-967	202	-169	-1026	216	-318
1244022438	010431	-942	202	-187	-1044	216	-282
1244022438	038241	-967	202	-205	-1026	252	-300
1244022438	264511	-954	190	-205	-1044	252	-300
1244022438	274428	-954	215	-187	-1026	234	-318
1244022438	632767	-954	215	-205	-1044	234	-336
1244022438	670620	-929	190	-205	-1026	252	-318
1244022438	700791	-954	215	-187	-1026	252	-300
1244022439	140273	-967	152	-169	-1026	234	-282
1244022439	182003	-954	190	-187	-1026	234	-300
1244022439	243224	-954	190	-151	-1044	234	-282
1244022439	391060	-954	164	-169	-1026	198	-264
1244022439	441104	-954	164	-169	-1044	216	-282
1244022439	487995	-967	152	-151	-1026	198	-300
1244022439	582334	-980	164	-151	-1044	216	-282
1244022439	592484	-954	164	-133	-1026	216	-282
1244022439	894981	-967	152	-133	-1044	198	-210
1244022439	942185	-942	152	-169	-1044	216	-282
1244022440	084044	-967	152	-133	-1044	216	-228
1244022440	131383	-954	164	-133	-1044	198	-264
1244022440	292776	-967	177	-133	-1044	216	-246
1244022440	473142	-954	164	-115	-1062	198	-228
1244022440	577733	-954	139	-115	-1062	216	-228
1244022440	587179	-954	164	-133	-1044	198	-246
1244022441	180738	-967	152	-133	-1062	198	-264
1244022441	190283	-967	152	-133	-1044	216	-282
1244022441	285029	-967	177	-133	-1062	216	-264
1244022441	332405	-967	152	-115	-1044	198	-264
1244022441	522087	-967	152	-133	-1062	216	-228
1244022441	711925	-967	177	-115	-1062	198	-246
1244022441	922467	-967	152	-133	-1062	198	-264
1244022441	934362	-980	164	-133	-1044	216	-246
1244022443	309156	-954	164	-115	-1044	216	-264
1244022443	412450	-967	177	-115	-1044	216	-246
1244022443	422429	-967	152	-133	-1062	198	-246
1244022443	881332	-967	177	-115	-1044	216	-228
1244022443	891179	-967	152	-133	-1044	216	-264
1244022443	991097	-967	152	-115	-1044	198	-264
1244022444	334659	-967	177	-133	-1062	216	-228
1244022445	011500	-967	177	-133	-1044	198	-246
1244022445	143360	-967	152	-151	-1062	216	-246
1244022445	474404	-954	139	-151	-1044	216	-246
1244022445	634845	-942	152	-133	-1062	216	-246
1244022445	792959	-980	164	-133	-1044	216	-228
1244022446	471444	-942	152	-115	-1062	198	-264
1244022446	500164	-980	164	-115	-1062	216	-228
1244022446	528149	-967	177	-151	-1044	198	-246
1244022446	651831	-967	152	-115	-1062	216	-246
1244022446	717655	-967	177	-115	-1044	198	-264
1244022446	793085	-967	152	-151	-1062	198	-282
1244022446	830663	-967	152	-133	-1026	216	-246
1244022446	868275	-980	139	-115	-1062	216	-264
1244022446	896888	-954	164	-133	-1062	198	-246
1244022446	963262	-980	164	-133	-1026	216	-228
1244022447	011016	-980	139	-115	-1062	198	-264
1244022447	226832	-992	152	-133	-1062	216	-228
1244022447	239387	-967	152	-115	-1062	216	-228
1244022447	450544	-980	164	-115	-1062	216	-246
1244022448	977708	-954	164	-133	-1044	216	-246
1244022449	475568	-980	139	-151	-1044	216	-264
1244022449	513274	-954	139	-151	-1044	180	-264
1244022449	795765	-967	152	-115	-1062	216	-246
1244022449	890186	-967	177	-115	-1044	198	-228
1244022449	955857	-967	152	-115	-1062	216	-246
1244022449	965807	-967	177	-151	-1062	216	-228
1244022449	974901	-967	152	-97	-1062	198	-228
1244022449	994032	-980	164	-133	-1044	216	-246
1244022450	079556	-967	177	-79	-1062	198	-228
1244022450	174527	-967	152	-97	-1044	180	-246
1244022450	249921	-967	152	-115	-1044	198	-264
1244022450	353005	-967	126	-115	-1062	216	-228
1244022450	429373	-967	152	-133	-1044	198	-246
1244022450	483179	-967	177	-133	-1062	216	-264
1244022450	567926	-954	164	-97	-1062	198	-264
1244022450	586793	-980	164	-115	-1026	198	-264
1244022450	656439	-954	190	-97	-1062	252	-210
1244022450	741862	-980	190	-115	-1062	198	-210
1244022450	803773	-967	177	-97	-1062	216	-210
1244022450	875080	-954	215	-97	-1026	252	-246
1244022450	894025	-954	190	-115	-1026	234	-246
1244022451	036748	-980	190	-97	-1062	234	-246
1244022451	227639	-954	164	-133	-1062	198	-246
1244022451	256522	-967	152	-133	-1044	234	-282
1244022451	294788	-967	152	-151	-1062	198	-246
1244022451	360823	-954	190	-115	-1044	216	-264
1244022451	511635	-954	164	-133	-1044	216	-246
1244022451	820560	-967	126	-151	-1044	216	-282
1244022451	830368	-967	152	-133	-1044	198	-300
1244022451	867694	-954	164	-133	-1062	180	-264
1244022451	877118	-954	139	-151	-1044	180	-246
1244022451	990311	-954	139	-151	-1044	216	-246
1244022452	032849	-967	126	-151	-1062	198	-264
1244022452	679499	-980	139	-133	-1044	198	-246
1244022452	716995	-954	139	-151	-1044	198	-264
1244022452	782744	-980	139	-133	-1044	198	-246
1244022453	591607	-954	139	-151	-1062	216	-264
1244022453	629528	-954	139	-115	-1062	216	-246
1244022454	307106	-980	139	-133	-1044	198	-264
1244022454	467164	-980	164	-115	-1044	216	-246
1244022454	939715	-967	177	-97	-1044	216	-264
1244022455	531656	-942	152	-133	-1044	198	-264
1244022455	721603	-980	164	-115	-1062	216	-264
1244022456	064771	-954	139	-133	-1062	198	-246
1244022456	376407	-954	139	-97	-1062	198	-228
1244022457	279857	-942	152	-115	-1044	216	-282
1244022457	562942	-980	139	-151	-1062	198	-264
1244022457	790917	-992	152	-133	-1062	198	-264
1244022458	079748	-942	152	-115	-1062	198	-246
1244022458	104579	-967	152	-133	-1062	216	-228
1244022458	466825	-954	164	-133	-1044	216	-246
1244022458	599637	-992	152	-133	-1044	216	-246
1244022458	627438	-980	139	-151	-1026	198	-264
1244022458	637045	-954	139	-133	-1044	216	-246
1244022459	162711	-954	164	-133	-1062	198	-264
1244022459	492357	-967	177	-115	-1044	216	-228
1244022459	804924	-967	152	-151	-1062	198	-282
1244022459	982224	-967	126	-133	-1044	216	-246
1244022460	086152	-967	126	-133	-1062	198	-264
1244022460	114267	-967	152	-115	-1044	198	-228
1244022460	415633	-954	215	-169	-1062	180	-264
1244022460	434329	-980	164	-79	-1044	198	-246
1244022460	453122	-942	152	-169	-1044	216	-336
1244022460	726655	-967	152	-133	-1044	234	-264
1244022460	764619	-967	177	-133	-1062	216	-246
1244022461	030178	-954	190	-115	-1062	198	-264
1244022461	039660	-954	164	-133	-1044	216	-282
1244022461	049474	-980	164	-133	-1062	198	-264
1244022461	059481	-980	164	-151	-1044	216	-300
1244022461	206716	-980	164	-133	-1062	234	-246
1244022461	294626	-954	164	-151	-1062	216	-282
1244022461	319946	-967	152	-133	-1044	198	-264
1244022461	436946	-967	177	-133	-1044	234	-246
1244022461	474943	-942	177	-151	-1062	216	-264
1244022462	074506	-980	164	-133	-1062	198	-282
1244022462	487535	-967	152	-133	-1044	216	-264
1244022462	547552	-954	164	-133	-1044	216	-246
1244022462	629334	-967	177	-133	-1062	198	-264
1244022462	639514	-967	152	-151	-1044	216	-282
1244022463	119489	-954	164	-115	-1062	198	-246
1244022463	242329	-954	164	-133	-1044	216	-264
1244022463	327498	-980	164	-115	-1044	216	-246
1244022463	966080	-980	164	-133	-1062	216	-264
1244022464	164580	-954	164	-115	-1062	216	-264
1244022464	239832	-980	164	-133	-1062	216	-264
1244022464	258199	-954	164	-115	-1062	216	-246
1244022464	296324	-980	164	-133	-1062	198	-264
1244022464	476335	-967	177	-133	-1044	234	-246
1244022464	683753	-967	152	-151	-1044	216	-264
1244022464	949656	-954	164	-115	-1062	198	-246
1244022464	964849	-942	152	-133	-1044	216	-264
1244022465	338768	-954	164	-151	-1062	216	-264
1244022465	672497	-967	152	-133	-1026	198	-246
